"Axis-limits","x","obs","calc","bkg","diff","zero","Bi","Li2Te","LiBi","tick-pos","diff/sigma"
" ",--,8389.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8420.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8300.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8373.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8288.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8187.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8441.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8350.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8254.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8342.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8168.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8131.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8308.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8351.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8362.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8116.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8259.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8200.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8220.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8358.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8289.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8360.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8491.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8289.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8244.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8314.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8238.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8434.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8310.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8288.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8367.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8147.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8508.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8301.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8369.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8150.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8326.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8132.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8166.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8225.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8172.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8456.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8298.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8201.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8334.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8111.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8258.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8251.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8144.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8049.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8251.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8080.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8225.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8233.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8127.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8152.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8296.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7911.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8133.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8048.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8175.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8203.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8045.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8061.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7997.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8078.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8234.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8053.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8087.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7964.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7945.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8052.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8011.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7791.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8007.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7963.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8017.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7955.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7782.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7953.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,8196.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7931.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7816.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7749.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7787.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7861.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7741.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7811.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7631.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7588.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7692.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7700.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7609.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7627.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7785.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7555.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7770.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7692.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7522.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7523.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7758.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7487.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7588.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7682.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7560.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7609.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7548.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7498.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7520.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7645.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7600.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7398.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7379.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7455.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7577.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7434.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7274.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7331.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7445.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7558.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7317.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7435.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7444.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7233.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7302.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7301.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7268.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7375.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7415.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7384.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7274.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7184.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7439.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7331.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7161.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7234.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7353.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7289.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7268.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7306.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7261.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7204.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7312.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7249.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7129.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7343.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7252.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6968.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7218.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7244.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7153.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7245.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7084.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7174.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7171.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7220.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7159.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7142.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7068.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7135.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7221.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6985.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7056.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7206.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7101.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7144.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7010.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7024.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7046.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7152.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7164.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6955.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7062.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6984.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6912.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7002.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6978.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7133.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7119.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7056.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6965.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6950.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6869.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6990.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7031.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6949.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6973.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7113.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7023.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6927.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6921.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6829.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7049.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6979.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7058.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6889.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6999.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6954.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6732.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6949.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6967.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6788.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6834.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6977.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7060.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6913.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6976.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7000.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7024.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6898.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6902.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7031.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7031.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6915.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6976.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7085.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7143.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7137.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7104.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7087.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6972.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7064.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7170.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7152.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7143.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7033.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7184.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7174.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7089.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7213.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7282.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7375.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7293.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7252.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7426.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7256.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7338.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7316.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7356.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7367.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7336.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7343.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7376.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7223.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7417.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7467.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7459.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7238.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7329.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7496.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7609.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7421.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7589.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7269.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7226.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7344.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7493.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7662.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7515.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7251.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7116.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7403.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7371.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7290.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7320.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7314.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7381.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7275.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7182.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7236.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7226.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7198.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7352.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7089.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7222.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7150.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7216.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6998.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7343.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7171.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7257.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7085.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6997.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7156.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7204.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7081.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7109.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7080.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7313.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7017.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7058.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7014.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7060.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7058.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7011.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6941.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6981.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6983.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6979.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7031.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7029.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7072.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6991.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7136.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7062.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7264.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6942.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7115.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6980.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7043.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7044.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7083.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6822.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7052.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7031.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6981.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6955.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6865.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6787.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6971.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7003.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6848.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7021.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7046.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7010.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6933.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7122.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6946.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7128.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7234.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,7032.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6959.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",--,6935.0,0.0,0.0,-262.2," "," "," "," "," ",0.0
" ",16.51525775,6937.0,6610.854513175336,6587.562803839641,63.94548682466376," "," "," "," "," ",3.9158452831860924
" ",16.54151832,7093.0,6669.262313217997,6645.809741119355,161.53768678200305," "," "," "," "," ",5.031321994159377
" ",16.567778880000002,6836.0,6722.180821811452,6698.565507807732,-148.380821811452," "," "," "," "," ",1.3766210965978685
" ",16.59403945,7055.0,6769.969041343502,6746.189083470192,22.830958656498126," "," "," "," "," ",3.393466190008658
" ",16.62030001,7218.0,6812.970069810047,6789.023531760348,142.82993018995313," "," "," "," "," ",4.767367988328475
" ",16.64656058,7040.0,6851.511762023995,6827.396666875346,-73.71176202399528," "," "," "," "," ",2.2464560388673864
" ",16.67282114,6944.0,6885.90708230605,6861.621429599389,-204.10708230605013," "," "," "," "," ",0.6971373179330228
" ",16.69908171,6968.0,6916.454750797586,6891.996498524057,-210.6547507975858," "," "," "," "," ",0.6174966029155474
" ",16.725342270000002,7010.0,6943.43959495835,6918.806665958336,-195.63959495835041," "," "," "," "," ",0.7949813600537362
" ",16.75160284,7135.0,6967.1331164409685,6942.323398896265,-94.33311644096847," "," "," "," "," ",1.9873210841708615
" ",16.7778634,7077.0,6987.793867168475,6962.805212291474,-172.9938671684751," "," "," "," "," ",1.0604009681879933
" ",16.80412397,7029.0,7005.667965337441,6980.4981843686655,-238.86796533744126," "," "," "," "," ",0.27829527937573023
" ",16.83038453,6893.0,7020.989460105168,6995.636325050557,-390.1894601051683," "," "," "," "," ",-1.541594198507755
" ",16.8566451,7171.0,7033.980801808464,7008.442049847878,-125.18080180846408," "," "," "," "," ",1.618048598017822
" ",16.88290566,6978.0,7044.853222470416,7019.126541495678,-329.05322247041585," "," "," "," "," ",-0.8003074573234127
" ",16.90916623,7128.0,7053.80714512851,7027.890186317661,-188.00714512850953," "," "," "," "," ",0.8787760970289064
" ",16.935426789999998,7152.0,7061.032554999591,7034.922927377994,-171.2325549995914," "," "," "," "," ",1.0756531273297683
" ",16.96168736,7155.0,7066.70940911652,7040.4046668987285,-173.90940911651995," "," "," "," "," ",1.0437815229572533
" ",16.98794792,7044.0,7071.007939239766,7044.5056094638185,-289.2079392397656," "," "," "," "," ",-0.32179683952525306
" ",17.01420849,7163.0,7074.089080314305,7047.386633771886,-173.28908031430473," "," "," "," "," ",1.0505279913211674
" ",17.04046905,7180.0,7076.10476898428,7049.199624642117,-158.30476898427986," "," "," "," "," ",1.2261211650928043
" ",17.06672962,7064.0,7077.198281929013,7050.087817107589,-275.3982819290133," "," "," "," "," ",-0.15703340710279504
" ",17.09299018,7066.0,7077.504576413942,7050.186116169053,-273.7045764139422," "," "," "," "," ",-0.1368622940102588
" ",17.119250750000003,7128.0,7077.150602494078,7049.621415975565,-211.35060249407815," "," "," "," "," ",0.6022848851675106
" ",17.14551131,7229.0,7076.255594608013,7048.512906452775,-109.45559460801286," "," "," "," "," ",1.7964957768510696
" ",17.171771879999998,7016.0,7074.931393317753,7046.972370076566,-321.1313933177527," "," "," "," "," ",-0.7035612648138972
" ",17.19803244,7058.0,7073.2827236153535,7045.10447466842,-277.48272361535345," "," "," "," "," ",-0.18191140645203638
